,rating_id,token,stimuli_id,source_id,media_a_id,source_a,created_at,source_name_vote,reversed,source_position_vote,observer_id,playlist_id,src_name,src_name_bis,nickname
26,834730,i9eqtdza,17778,8411,94291,tubes/5_videoSRC019_patch2394_ref_lvl1_qp41_lvl4_qp43_lvl5_reversed.mp4,1648481016,1,True,0,observer35152,467,videoSRC019_patch2394,,tree2
27,834731,i9eqtdza,17780,8411,94267,tubes/5_videoSRC019_patch2394_qp23_lvl2_qp43_lvl5_qp47_lvl6_reversed.mp4,1648481023,1,True,0,observer35152,467,videoSRC019_patch2394,,tree2
28,834732,i9eqtdza,17779,8411,94265,tubes/5_videoSRC019_patch2394_qp23_lvl2_qp41_lvl4_qp47_lvl6_reversed.mp4,1648481031,1,True,0,observer35152,467,videoSRC019_patch2394,,tree2
29,834733,i9eqtdza,17777,8411,94274,tubes/5_videoSRC019_patch2394_qp41_lvl4_qp43_lvl5_qp47_lvl6.mp4,1648481047,0,False,0,observer35152,467,videoSRC019_patch2394,,tree2
30,834734,i9eqtdza,17772,8410,94242,tubes/2_videoSRC008_patch1750_ref_lvl1_qp33_lvl2_qp55_lvl6.mp4,1648481056,0,False,0,observer35152,467,videoSRC008_patch1750,,fontain2
31,834735,i9eqtdza,17776,8410,94216,tubes/2_videoSRC008_patch1750_qp33_lvl2_qp41_lvl3_qp45_lvl4.mp4,1648481064,1,False,1,observer35152,467,videoSRC008_patch1750,,fontain2
32,834736,i9eqtdza,17775,8410,94222,tubes/2_videoSRC008_patch1750_qp33_lvl2_qp45_lvl4_qp49_lvl5.mp4,1648481072,1,False,1,observer35152,467,videoSRC008_patch1750,,fontain2
33,834737,i9eqtdza,17774,8410,94218,tubes/2_videoSRC008_patch1750_qp33_lvl2_qp41_lvl3_qp49_lvl5.mp4,1648481087,0,False,0,observer35152,467,videoSRC008_patch1750,,fontain2
34,834738,i9eqtdza,17773,8410,94241,tubes/2_videoSRC008_patch1750_ref_lvl1_qp33_lvl2_qp49_lvl5_reversed.mp4,1648481095,0,True,1,observer35152,467,videoSRC008_patch1750,,fontain2
35,834739,i9eqtdza,17769,8409,94214,tubes/29_videoSRC008_patch3633_ref_lvl1_qp51_lvl5_qp55_lvl6.mp4,1648481103,1,False,1,observer35152,467,videoSRC008_patch3633,,building2
36,834740,i9eqtdza,17768,8409,94211,tubes/29_videoSRC008_patch3633_ref_lvl1_qp47_lvl4_qp51_lvl5_reversed.mp4,1648481111,1,True,0,observer35152,467,videoSRC008_patch3633,,building2
37,834741,i9eqtdza,17767,8409,94178,tubes/29_videoSRC008_patch3633_qp21_lvl2_qp41_lvl3_qp51_lvl5.mp4,1648481126,0,False,0,observer35152,467,videoSRC008_patch3633,,building2
38,834742,i9eqtdza,17771,8409,94180,tubes/29_videoSRC008_patch3633_qp21_lvl2_qp41_lvl3_qp55_lvl6.mp4,1648481133,0,False,0,observer35152,467,videoSRC008_patch3633,,building2
39,834743,i9eqtdza,17770,8409,94208,tubes/29_videoSRC008_patch3633_ref_lvl1_qp41_lvl3_qp55_lvl6.mp4,1648481141,0,False,0,observer35152,467,videoSRC008_patch3633,,building2
0,834744,2d57acak,17805,8408,94164,tubes/23_videoSRC013_patch4403_ref_lvl1_qp39_lvl3_qp47_lvl4.mp4,1648481639,1,False,1,observer35153,468,videoSRC013_patch4403,,black wood
1,834745,2d57acak,17804,8408,94149,tubes/23_videoSRC013_patch4403_qp39_lvl3_qp47_lvl4_qp51_lvl5_reversed.mp4,1648481648,1,True,0,observer35153,468,videoSRC013_patch4403,,black wood
2,834746,2d57acak,17806,8408,94145,tubes/23_videoSRC013_patch4403_qp31_lvl2_qp47_lvl4_qp55_lvl6_reversed.mp4,1648481664,0,True,1,observer35153,468,videoSRC013_patch4403,,black wood
3,834747,2d57acak,17802,8408,94143,tubes/23_videoSRC013_patch4403_qp31_lvl2_qp47_lvl4_qp51_lvl5_reversed.mp4,1648481672,1,True,0,observer35153,468,videoSRC013_patch4403,,black wood
4,834748,2d57acak,17803,8408,94158,tubes/23_videoSRC013_patch4403_ref_lvl1_qp31_lvl2_qp47_lvl4.mp4,1648481681,1,False,1,observer35153,468,videoSRC013_patch4403,,black wood
5,834749,2d57acak,17828,8413,94364,tubes/5_videoSRC036_patch2646_ref_lvl1_qp43_lvl3_qp47_lvl4.mp4,1648481689,1,False,1,observer35153,468,videoSRC036_patch2646,,blurry
6,834750,2d57acak,17827,8413,94356,tubes/5_videoSRC036_patch2646_ref_lvl1_qp27_lvl2_qp43_lvl3.mp4,1648481706,1,False,1,observer35153,468,videoSRC036_patch2646,,blurry
7,834751,2d57acak,17829,8413,94340,tubes/5_videoSRC036_patch2646_qp27_lvl2_qp43_lvl3_qp55_lvl6.mp4,1648481713,0,False,0,observer35153,468,videoSRC036_patch2646,,blurry
8,834752,2d57acak,17830,8413,94339,tubes/5_videoSRC036_patch2646_qp27_lvl2_qp43_lvl3_qp53_lvl5_reversed.mp4,1648481721,0,True,1,observer35153,468,videoSRC036_patch2646,,blurry
9,834753,2d57acak,17831,8413,94350,tubes/5_videoSRC036_patch2646_qp43_lvl3_qp47_lvl4_qp55_lvl6.mp4,1648481737,1,False,1,observer35153,468,videoSRC036_patch2646,,blurry
10,834754,2d57acak,17822,8412,94312,tubes/5_videoSRC036_patch1064_qp41_lvl3_qp49_lvl5_qp55_lvl6.mp4,1648481745,0,False,0,observer35153,468,videoSRC036_patch1064,,short hair
11,834755,2d57acak,17826,8412,94318,tubes/5_videoSRC036_patch1064_ref_lvl1_qp29_lvl2_qp45_lvl4.mp4,1648481753,1,False,1,observer35153,468,videoSRC036_patch1064,,short hair
12,834756,2d57acak,17824,8412,94310,tubes/5_videoSRC036_patch1064_qp41_lvl3_qp45_lvl4_qp55_lvl6.mp4,1648481763,0,False,0,observer35153,468,videoSRC036_patch1064,,short hair
13,834757,2d57acak,17825,8412,94302,tubes/5_videoSRC036_patch1064_qp29_lvl2_qp45_lvl4_qp49_lvl5.mp4,1648481771,1,False,1,observer35153,468,videoSRC036_patch1064,,short hair
14,834758,2d57acak,17823,8412,94323,tubes/5_videoSRC036_patch1064_ref_lvl1_qp29_lvl2_qp55_lvl6_reversed.mp4,1648481778,0,True,1,observer35153,468,videoSRC036_patch1064,,short hair
15,834759,2d57acak,17817,8411,94278,tubes/5_videoSRC019_patch2394_ref_lvl1_qp23_lvl2_qp41_lvl4.mp4,1648481794,0,False,0,observer35153,468,videoSRC019_patch2394,,tree2
16,834760,2d57acak,17818,8411,94286,tubes/5_videoSRC019_patch2394_ref_lvl1_qp35_lvl3_qp43_lvl5.mp4,1648481802,1,False,1,observer35153,468,videoSRC019_patch2394,,tree2
17,834761,2d57acak,17820,8411,94260,tubes/5_videoSRC019_patch2394_qp23_lvl2_qp35_lvl3_qp47_lvl6.mp4,1648481810,1,False,1,observer35153,468,videoSRC019_patch2394,,tree2
18,834762,2d57acak,17821,8411,94258,tubes/5_videoSRC019_patch2394_qp23_lvl2_qp35_lvl3_qp43_lvl5.mp4,1648481826,1,False,1,observer35153,468,videoSRC019_patch2394,,tree2
19,834763,2d57acak,17819,8411,94283,tubes/5_videoSRC019_patch2394_ref_lvl1_qp23_lvl2_qp47_lvl6_reversed.mp4,1648481834,0,True,1,observer35153,468,videoSRC019_patch2394,,tree2
20,834764,2d57acak,17801,8407,94105,tubes/23_videoSRC007_patch1722_qp33_lvl2_qp47_lvl4_qp55_lvl6_reversed.mp4,1648481841,0,True,1,observer35153,468,videoSRC007_patch1722,,woman hair
21,834765,2d57acak,17799,8407,94114,tubes/23_videoSRC007_patch1722_qp47_lvl4_qp51_lvl5_qp55_lvl6.mp4,1648481858,0,False,0,observer35153,468,videoSRC007_patch1722,,woman hair
22,834766,2d57acak,17797,8407,94131,tubes/23_videoSRC007_patch1722_ref_lvl1_qp47_lvl4_qp51_lvl5_reversed.mp4,1648481866,0,True,1,observer35153,468,videoSRC007_patch1722,,woman hair
23,834767,2d57acak,17798,8407,94109,tubes/23_videoSRC007_patch1722_qp43_lvl3_qp47_lvl4_qp51_lvl5_reversed.mp4,1648481874,1,True,0,observer35153,468,videoSRC007_patch1722,,woman hair
24,834768,2d57acak,17800,8407,94129,tubes/23_videoSRC007_patch1722_ref_lvl1_qp43_lvl3_qp55_lvl6_reversed.mp4,1648481881,1,True,0,observer35153,468,videoSRC007_patch1722,,woman hair
25,834769,2d57acak,17836,8414,94410,tubes/5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_qp49_lvl5.mp4,1648481889,1,False,1,observer35153,468,videoSRC037_patch833,,coat sewing
26,834770,2d57acak,17833,8414,94386,tubes/5_videoSRC037_patch833_qp27_lvl2_qp49_lvl5_qp53_lvl6.mp4,1648481897,1,False,1,observer35153,468,videoSRC037_patch833,,coat sewing
27,834771,2d57acak,17834,8414,94412,tubes/5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_qp53_lvl6.mp4,1648481905,1,False,1,observer35153,468,videoSRC037_patch833,,coat sewing
28,834772,2d57acak,17835,8414,94394,tubes/5_videoSRC037_patch833_qp45_lvl4_qp49_lvl5_qp53_lvl6.mp4,1648481913,1,False,1,observer35153,468,videoSRC037_patch833,,coat sewing
29,834773,2d57acak,17832,8414,94409,tubes/5_videoSRC037_patch833_ref_lvl1_qp39_lvl3_qp53_lvl6_reversed.mp4,1648481920,0,True,1,observer35153,468,videoSRC037_patch833,,coat sewing
30,834774,2d57acak,17816,8410,94246,tubes/2_videoSRC008_patch1750_ref_lvl1_qp41_lvl3_qp49_lvl5.mp4,1648481935,1,False,1,observer35153,468,videoSRC008_patch1750,,fontain2
31,834775,2d57acak,17812,8410,94244,tubes/2_videoSRC008_patch1750_ref_lvl1_qp41_lvl3_qp45_lvl4.mp4,1648481943,1,False,1,observer35153,468,videoSRC008_patch1750,,fontain2
32,834776,2d57acak,17813,8410,94226,tubes/2_videoSRC008_patch1750_qp33_lvl2_qp49_lvl5_qp55_lvl6.mp4,1648481952,1,False,1,observer35153,468,videoSRC008_patch1750,,fontain2
33,834777,2d57acak,17815,8410,94252,tubes/2_videoSRC008_patch1750_ref_lvl1_qp45_lvl4_qp55_lvl6.mp4,1648481960,0,False,0,observer35153,468,videoSRC008_patch1750,,fontain2
34,834778,2d57acak,17814,8410,94251,tubes/2_videoSRC008_patch1750_ref_lvl1_qp45_lvl4_qp49_lvl5_reversed.mp4,1648481967,1,True,0,observer35153,468,videoSRC008_patch1750,,fontain2
35,834779,2d57acak,17807,8409,94197,tubes/29_videoSRC008_patch3633_ref_lvl1_qp21_lvl2_qp41_lvl3_reversed.mp4,1648481975,0,True,1,observer35153,468,videoSRC008_patch3633,,building2
36,834780,2d57acak,17810,8409,94212,tubes/29_videoSRC008_patch3633_ref_lvl1_qp47_lvl4_qp55_lvl6.mp4,1648481983,1,False,1,observer35153,468,videoSRC008_patch3633,,building2
37,834781,2d57acak,17811,8409,94192,tubes/29_videoSRC008_patch3633_qp41_lvl3_qp51_lvl5_qp55_lvl6.mp4,1648481990,0,False,0,observer35153,468,videoSRC008_patch3633,,building2
38,834782,2d57acak,17809,8409,94177,tubes/29_videoSRC008_patch3633_qp21_lvl2_qp41_lvl3_qp47_lvl4_reversed.mp4,1648481998,0,True,1,observer35153,468,videoSRC008_patch3633,,building2
39,834783,2d57acak,17808,8409,94184,tubes/29_videoSRC008_patch3633_qp21_lvl2_qp47_lvl4_qp55_lvl6.mp4,1648482013,0,False,0,observer35153,468,videoSRC008_patch3633,,building2
0,834784,v9j8j0j9,17873,8414,94379,tubes/5_videoSRC037_patch833_qp27_lvl2_qp39_lvl3_qp49_lvl5_reversed.mp4,1648492976,0,True,1,observer35211,469,videoSRC037_patch833,,coat sewing
1,834785,v9j8j0j9,17876,8414,94392,tubes/5_videoSRC037_patch833_qp39_lvl3_qp49_lvl5_qp53_lvl6.mp4,1648492983,1,False,1,observer35211,469,videoSRC037_patch833,,coat sewing
2,834786,v9j8j0j9,17872,8414,94388,tubes/5_videoSRC037_patch833_qp39_lvl3_qp45_lvl4_qp49_lvl5.mp4,1648492991,1,False,1,observer35211,469,videoSRC037_patch833,,coat sewing
3,834787,v9j8j0j9,17874,8414,94384,tubes/5_videoSRC037_patch833_qp27_lvl2_qp45_lvl4_qp53_lvl6.mp4,1648492998,0,False,0,observer35211,469,videoSRC037_patch833,,coat sewing
4,834788,v9j8j0j9,17875,8414,94404,tubes/5_videoSRC037_patch833_ref_lvl1_qp39_lvl3_qp45_lvl4.mp4,1648493005,1,False,1,observer35211,469,videoSRC037_patch833,,coat sewing
5,834789,v9j8j0j9,17860,8411,94256,tubes/5_videoSRC019_patch2394_qp23_lvl2_qp35_lvl3_qp41_lvl4.mp4,1648493013,1,False,1,observer35211,469,videoSRC019_patch2394,,tree2
6,834790,v9j8j0j9,17859,8411,94281,tubes/5_videoSRC019_patch2394_ref_lvl1_qp23_lvl2_qp43_lvl5_reversed.mp4,1648493020,0,True,1,observer35211,469,videoSRC019_patch2394,,tree2
7,834791,v9j8j0j9,17858,8411,94295,tubes/5_videoSRC019_patch2394_ref_lvl1_qp43_lvl5_qp47_lvl6_reversed.mp4,1648493028,1,True,0,observer35211,469,videoSRC019_patch2394,,tree2
8,834792,v9j8j0j9,17857,8411,94293,tubes/5_videoSRC019_patch2394_ref_lvl1_qp41_lvl4_qp47_lvl6_reversed.mp4,1648493035,1,True,0,observer35211,469,videoSRC019_patch2394,,tree2
9,834793,v9j8j0j9,17861,8411,94288,tubes/5_videoSRC019_patch2394_ref_lvl1_qp35_lvl3_qp47_lvl6.mp4,1648493042,1,False,1,observer35211,469,videoSRC019_patch2394,,tree2
10,834794,v9j8j0j9,17846,8408,94173,tubes/23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_qp55_lvl6_reversed.mp4,1648493049,1,True,0,observer35211,469,videoSRC013_patch4403,,black wood
11,834795,v9j8j0j9,17845,8408,94153,tubes/23_videoSRC013_patch4403_qp39_lvl3_qp51_lvl5_qp55_lvl6_reversed.mp4,1648493057,0,True,1,observer35211,469,videoSRC013_patch4403,,black wood
12,834796,v9j8j0j9,17843,8408,94160,tubes/23_videoSRC013_patch4403_ref_lvl1_qp31_lvl2_qp51_lvl5.mp4,1648493064,1,False,1,observer35211,469,videoSRC013_patch4403,,black wood
13,834797,v9j8j0j9,17844,8408,94136,tubes/23_videoSRC013_patch4403_qp31_lvl2_qp39_lvl3_qp47_lvl4.mp4,1648493071,0,False,0,observer35211,469,videoSRC013_patch4403,,black wood
14,834798,v9j8j0j9,17842,8408,94162,tubes/23_videoSRC013_patch4403_ref_lvl1_qp31_lvl2_qp55_lvl6.mp4,1648493079,1,False,1,observer35211,469,videoSRC013_patch4403,,black wood
15,834799,v9j8j0j9,17865,8412,94330,tubes/5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_qp49_lvl5.mp4,1648493086,1,False,1,observer35211,469,videoSRC036_patch1064,,short hair
16,834800,v9j8j0j9,17863,8412,94309,tubes/5_videoSRC036_patch1064_qp41_lvl3_qp45_lvl4_qp49_lvl5_reversed.mp4,1648493094,0,True,1,observer35211,469,videoSRC036_patch1064,,short hair
17,834801,v9j8j0j9,17866,8412,94333,tubes/5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_qp55_lvl6_reversed.mp4,1648493101,1,True,0,observer35211,469,videoSRC036_patch1064,,short hair
18,834802,v9j8j0j9,17864,8412,94300,tubes/5_videoSRC036_patch1064_qp29_lvl2_qp41_lvl3_qp55_lvl6.mp4,1648493117,1,False,1,observer35211,469,videoSRC036_patch1064,,short hair
19,834803,v9j8j0j9,17862,8412,94304,tubes/5_videoSRC036_patch1064_qp29_lvl2_qp45_lvl4_qp55_lvl6.mp4,1648493125,0,False,0,observer35211,469,videoSRC036_patch1064,,short hair
20,834804,v9j8j0j9,17853,8410,94231,tubes/2_videoSRC008_patch1750_qp41_lvl3_qp45_lvl4_qp55_lvl6_reversed.mp4,1648493132,0,True,1,observer35211,469,videoSRC008_patch1750,,fontain2
21,834805,v9j8j0j9,17854,8410,94236,tubes/2_videoSRC008_patch1750_ref_lvl1_qp33_lvl2_qp41_lvl3.mp4,1648493139,1,False,1,observer35211,469,videoSRC008_patch1750,,fontain2
22,834806,v9j8j0j9,17856,8410,94235,tubes/2_videoSRC008_patch1750_qp45_lvl4_qp49_lvl5_qp55_lvl6_reversed.mp4,1648493147,0,True,1,observer35211,469,videoSRC008_patch1750,,fontain2
23,834807,v9j8j0j9,17852,8410,94249,tubes/2_videoSRC008_patch1750_ref_lvl1_qp41_lvl3_qp55_lvl6_reversed.mp4,1648493154,1,True,0,observer35211,469,videoSRC008_patch1750,,fontain2
24,834808,v9j8j0j9,17855,8410,94233,tubes/2_videoSRC008_patch1750_qp41_lvl3_qp49_lvl5_qp55_lvl6_reversed.mp4,1648493161,1,True,0,observer35211,469,videoSRC008_patch1750,,fontain2
25,834809,v9j8j0j9,17849,8409,94200,tubes/29_videoSRC008_patch3633_ref_lvl1_qp21_lvl2_qp51_lvl5.mp4,1648493177,0,False,0,observer35211,469,videoSRC008_patch3633,,building2
26,834810,v9j8j0j9,17850,8409,94182,tubes/29_videoSRC008_patch3633_qp21_lvl2_qp47_lvl4_qp51_lvl5.mp4,1648493184,1,False,1,observer35211,469,videoSRC008_patch3633,,building2
27,834811,v9j8j0j9,17851,8409,94190,tubes/29_videoSRC008_patch3633_qp41_lvl3_qp47_lvl4_qp55_lvl6.mp4,1648493192,0,False,0,observer35211,469,videoSRC008_patch3633,,building2
28,834812,v9j8j0j9,17847,8409,94186,tubes/29_videoSRC008_patch3633_qp21_lvl2_qp51_lvl5_qp55_lvl6.mp4,1648493199,1,False,1,observer35211,469,videoSRC008_patch3633,,building2
29,834813,v9j8j0j9,17848,8409,94199,tubes/29_videoSRC008_patch3633_ref_lvl1_qp21_lvl2_qp47_lvl4_reversed.mp4,1648493206,0,True,1,observer35211,469,videoSRC008_patch3633,,building2
30,834814,v9j8j0j9,17871,8413,94366,tubes/5_videoSRC036_patch2646_ref_lvl1_qp43_lvl3_qp53_lvl5.mp4,1648493222,1,False,1,observer35211,469,videoSRC036_patch2646,,blurry
31,834815,v9j8j0j9,17867,8413,94358,tubes/5_videoSRC036_patch2646_ref_lvl1_qp27_lvl2_qp47_lvl4.mp4,1648493229,0,False,0,observer35211,469,videoSRC036_patch2646,,blurry
32,834816,v9j8j0j9,17870,8413,94360,tubes/5_videoSRC036_patch2646_ref_lvl1_qp27_lvl2_qp53_lvl5.mp4,1648493236,0,False,0,observer35211,469,videoSRC036_patch2646,,blurry
33,834817,v9j8j0j9,17869,8413,94368,tubes/5_videoSRC036_patch2646_ref_lvl1_qp43_lvl3_qp55_lvl6.mp4,1648493244,0,False,0,observer35211,469,videoSRC036_patch2646,,blurry
34,834818,v9j8j0j9,17868,8413,94336,tubes/5_videoSRC036_patch2646_qp27_lvl2_qp43_lvl3_qp47_lvl4.mp4,1648493259,1,False,1,observer35211,469,videoSRC036_patch2646,,blurry
35,834819,v9j8j0j9,17839,8407,94107,tubes/23_videoSRC007_patch1722_qp33_lvl2_qp51_lvl5_qp55_lvl6_reversed.mp4,1648493267,1,True,0,observer35211,469,videoSRC007_patch1722,,woman hair
36,834820,v9j8j0j9,17837,8407,94122,tubes/23_videoSRC007_patch1722_ref_lvl1_qp33_lvl2_qp55_lvl6.mp4,1648493274,0,False,0,observer35211,469,videoSRC007_patch1722,,woman hair
37,834821,v9j8j0j9,17838,8407,94097,tubes/23_videoSRC007_patch1722_qp33_lvl2_qp43_lvl3_qp47_lvl4_reversed.mp4,1648493289,1,True,0,observer35211,469,videoSRC007_patch1722,,woman hair
38,834822,v9j8j0j9,17840,8407,94127,tubes/23_videoSRC007_patch1722_ref_lvl1_qp43_lvl3_qp51_lvl5_reversed.mp4,1648493297,1,True,0,observer35211,469,videoSRC007_patch1722,,woman hair
39,834823,v9j8j0j9,17841,8407,94113,tubes/23_videoSRC007_patch1722_qp43_lvl3_qp51_lvl5_qp55_lvl6_reversed.mp4,1648493304,1,True,0,observer35211,469,videoSRC007_patch1722,,woman hair
0,834824,1lj7m83z,17884,8408,94150,tubes/23_videoSRC013_patch4403_qp39_lvl3_qp47_lvl4_qp55_lvl6.mp4,1648493367,0,False,0,observer35216,470,videoSRC013_patch4403,,black wood
1,834825,1lj7m83z,17882,8408,94146,tubes/23_videoSRC013_patch4403_qp31_lvl2_qp51_lvl5_qp55_lvl6.mp4,1648493374,0,False,0,observer35216,470,videoSRC013_patch4403,,black wood
2,834826,1lj7m83z,17883,8408,94139,tubes/23_videoSRC013_patch4403_qp31_lvl2_qp39_lvl3_qp51_lvl5_reversed.mp4,1648493381,0,True,1,observer35216,470,videoSRC013_patch4403,,black wood
3,834827,1lj7m83z,17885,8408,94175,tubes/23_videoSRC013_patch4403_ref_lvl1_qp51_lvl5_qp55_lvl6_reversed.mp4,1648493389,1,True,0,observer35216,470,videoSRC013_patch4403,,black wood
4,834828,1lj7m83z,17886,8408,94168,tubes/23_videoSRC013_patch4403_ref_lvl1_qp39_lvl3_qp55_lvl6.mp4,1648493396,0,False,0,observer35216,470,videoSRC013_patch4403,,black wood
5,834829,1lj7m83z,17914,8414,94406,tubes/5_videoSRC037_patch833_ref_lvl1_qp39_lvl3_qp49_lvl5.mp4,1648493404,1,False,1,observer35216,470,videoSRC037_patch833,,coat sewing
6,834830,1lj7m83z,17912,8414,94390,tubes/5_videoSRC037_patch833_qp39_lvl3_qp45_lvl4_qp53_lvl6.mp4,1648493411,1,False,1,observer35216,470,videoSRC037_patch833,,coat sewing
7,834831,1lj7m83z,17915,8414,94380,tubes/5_videoSRC037_patch833_qp27_lvl2_qp39_lvl3_qp53_lvl6.mp4,1648493426,1,False,1,observer35216,470,videoSRC037_patch833,,coat sewing
8,834832,1lj7m83z,17913,8414,94415,tubes/5_videoSRC037_patch833_ref_lvl1_qp49_lvl5_qp53_lvl6_reversed.mp4,1648493433,1,True,0,observer35216,470,videoSRC037_patch833,,coat sewing
